world,type,negs_initiated,times,negs_timedout,negotiator_exceptions,contracts_erred,breaches_received,negs_succeeded,negs_registered,neg_requests_rejected,contracts_signed,contracts_breached,exceptions,contracts_dropped,neg_requests_received,contracts_executed,negs_failed,neg_requests_sent,contracts_concluded,contracts_nullified,breaches_committed
000020251204H191517321291qBUX_LitaAgentY-LitaAgentC-Xz0X.00_219360e,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,747,2.7799978852272034e-07,0,[],0,0,151,747,0,646,0,[],2,747,321,596,747,324,0,0
000020251204H191517321291qBUX_LitaAgentY-LitaAgentC-Xz0X.00_219360e,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_253.master_sota_agent.XenoSotaAgent,0,2.5900044420268387e-07,1,[],0,0,347,1369,0,694,0,[],2,1369,345,1022,0,347,0,0
001520251204H191518506935oTxq_LitaAgentY-LitaAgentC-XKgr.47_27289db,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,678,2.8788999770767987e-05,0,[],0,0,87,678,0,575,0,[],2,678,282,590,678,291,0,0
001520251204H191518506935oTxq_LitaAgentY-LitaAgentC-XKgr.47_27289db,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,678,0.0007024050000836723,0,[],0,0,283,678,0,960,0,[],8,678,454,392,678,484,0,0
001520251204H191518506935oTxq_LitaAgentY-LitaAgentC-XKgr.47_27289db,System,0,1.717000031931093e-06,0,[],0,0,0,0,0,1349,0,[],0,0,667,0,0,686,0,0
001520251204H191518506935oTxq_LitaAgentY-LitaAgentC-XKgr.47_27289db,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,3.6262499320000643,0,[],0,0,152,737,0,304,0,[],0,737,141,580,0,152,0,0
001520251204H191518506935oTxq_LitaAgentY-LitaAgentC-XKgr.47_27289db,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,1130,0.0018043009986286052,2,[],0,0,734,1405,0,2022,0,[],56,1405,920,661,1130,1015,0,0
001520251204H191518506935oTxq_LitaAgentY-LitaAgentC-XKgr.47_27289db,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,0.005366087999846059,0,[],0,0,269,737,0,538,0,[],0,737,239,462,0,269,0,0
001520251204H191518506935oTxq_LitaAgentY-LitaAgentC-XKgr.47_27289db,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_253.master_sota_agent.XenoSotaAgent,0,0.06253299800073364,0,[],0,0,201,737,0,402,0,[],0,737,193,533,0,201,0,0
000520251204H191517722210ao8p_LitaAgentY-LitaAgentC-LitaAgentN29u.15_23ce61f,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,402,7.839998943381943e-07,24,[],0,0,383,3332,0,1020,0,[],9,3332,501,2949,402,510,0,0
000520251204H191517722210ao8p_LitaAgentY-LitaAgentC-LitaAgentN29u.15_23ce61f,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,402,2.630004019010812e-07,30,[],0,0,10,402,0,264,0,[],0,402,132,392,402,132,0,0
000520251204H191517722210ao8p_LitaAgentY-LitaAgentC-LitaAgentN29u.15_23ce61f,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,402,9.199993655784056e-07,0,[],0,0,168,402,0,620,0,[],4,402,306,234,402,311,0,0
000520251204H191517722210ao8p_LitaAgentY-LitaAgentC-LitaAgentN29u.15_23ce61f,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,2412,1.570000677020289e-06,17,[],0,0,855,2412,0,3258,0,[],45,2412,1584,1557,2412,1635,0,0
000520251204H191517722210ao8p_LitaAgentY-LitaAgentC-LitaAgentN29u.15_23ce61f,System,0,4.840003384742886e-07,0,[],0,0,0,0,0,2888,0,[],0,0,1444,0,0,1453,0,0
000520251204H191517722210ao8p_LitaAgentY-LitaAgentC-LitaAgentN29u.15_23ce61f,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,402,2.510005288058892e-07,0,[],0,0,0,402,0,278,0,[],0,402,139,402,402,140,0,0
000520251204H191517722210ao8p_LitaAgentY-LitaAgentC-LitaAgentN29u.15_23ce61f,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,180,7.560001904494129e-07,35,[],0,0,1026,1450,0,2332,0,[],74,1450,1092,424,180,1167,0,0
000120251204H191517423326ozUv_LitaAgentY-LitaAgentC-LitaAgentPu3I.04_274d82c,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,438,2.4033000045164954e-05,47,[],0,0,128,803,0,539,0,[],0,803,268,674,438,272,0,0
000120251204H191517423326ozUv_LitaAgentY-LitaAgentC-LitaAgentPu3I.04_274d82c,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,2.075999873341061e-06,0,[],0,0,169,365,0,468,0,[],0,365,216,196,0,235,0,0
000120251204H191517423326ozUv_LitaAgentY-LitaAgentC-LitaAgentPu3I.04_274d82c,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,1314,0.007117541000297933,117,[],0,0,1157,1679,0,2843,0,[],0,1679,1289,511,1314,1427,0,0
000120251204H191517423326ozUv_LitaAgentY-LitaAgentC-LitaAgentPu3I.04_274d82c,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,438,1.8598999986352283e-05,0,[],0,0,0,438,0,145,0,[],0,438,72,438,438,74,0,0
000120251204H191517423326ozUv_LitaAgentY-LitaAgentC-LitaAgentPu3I.04_274d82c,System,0,1.5010000424808823e-06,0,[],0,0,0,0,0,1511,0,[],0,0,748,0,0,769,0,0
000120251204H191517423326ozUv_LitaAgentY-LitaAgentC-LitaAgentPu3I.04_274d82c,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,11.954751810999596,0,[],0,0,232,365,0,600,0,[],0,365,269,132,0,301,0,0
000120251204H191517423326ozUv_LitaAgentY-LitaAgentC-LitaAgentPu3I.04_274d82c,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,3.3010001061484218e-06,34,[],0,0,450,730,0,1188,0,[],0,730,552,277,0,596,0,0
001920251204H191518823020TmoJ_LitaAgentY-LitaAgentYR-LitaAgentNnII.57_1e6cbf9,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,454,2.2400126908905804e-07,53,[],0,0,118,454,0,468,0,[],0,454,234,336,454,235,0,0
001920251204H191518823020TmoJ_LitaAgentY-LitaAgentYR-LitaAgentNnII.57_1e6cbf9,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,454,2.2099993657320738e-07,117,[],0,0,54,454,0,350,0,[],0,454,175,400,454,176,0,0
001920251204H191518823020TmoJ_LitaAgentY-LitaAgentYR-LitaAgentNnII.57_1e6cbf9,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,2.5999906938523054e-07,0,[],0,0,315,448,0,630,0,[],13,448,302,133,0,315,0,0
001920251204H191518823020TmoJ_LitaAgentY-LitaAgentYR-LitaAgentNnII.57_1e6cbf9,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,908,1.1730007827281952e-06,367,[],0,0,2005,3492,0,4476,0,[],44,3492,2194,1487,908,2240,0,0
001920251204H191518823020TmoJ_LitaAgentY-LitaAgentYR-LitaAgentNnII.57_1e6cbf9,System,0,4.7299909056164324e-07,0,[],0,0,0,0,0,2110,0,[],0,0,1055,0,0,1064,0,0
001920251204H191518823020TmoJ_LitaAgentY-LitaAgentYR-LitaAgentNnII.57_1e6cbf9,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,1370,1.3690005289390683e-06,87,[],0,0,1627,1946,0,4188,0,[],119,1946,1975,319,1370,2098,0,0
001920251204H191518823020TmoJ_LitaAgentY-LitaAgentYR-LitaAgentNnII.57_1e6cbf9,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,422,1.2919990695081651e-06,0,[],0,0,3,422,0,242,0,[],0,422,121,419,422,122,0,0
000820251204H1915179350482njE_LitaAgentY-LitaAgentC-X3Qe.24_1737289,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,3.2399998417531606e-07,22,[],0,0,110,548,0,528,0,[],2,548,262,438,0,265,0,0
000820251204H1915179350482njE_LitaAgentY-LitaAgentC-X3Qe.24_1737289,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,3740,1.490000386183965e-06,23,[],0,0,792,5562,0,2690,0,[],0,5562,1345,2725,3740,1348,0,0
000820251204H1915179350482njE_LitaAgentY-LitaAgentC-X3Qe.24_1737289,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,1404,1.002999852062203e-06,2,[],0,0,1663,3226,0,4348,0,[],23,3226,2151,1014,1404,2176,0,0
000820251204H1915179350482njE_LitaAgentY-LitaAgentC-X3Qe.24_1737289,System,0,4.87999841425335e-07,0,[],0,0,0,0,0,3108,0,[],0,0,1554,0,0,1562,0,0
000820251204H1915179350482njE_LitaAgentY-LitaAgentC-X3Qe.24_1737289,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,752,2.570000106061343e-07,0,[],0,0,0,752,0,326,0,[],0,752,163,752,752,164,0,0
000820251204H1915179350482njE_LitaAgentY-LitaAgentC-X3Qe.24_1737289,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,1392,9.519997092866106e-07,3,[],0,0,1167,3940,0,2334,0,[],18,3940,1149,981,1392,1167,0,0
000820251204H1915179350482njE_LitaAgentY-LitaAgentC-X3Qe.24_1737289,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_253.master_sota_agent.XenoSotaAgent,0,1.03899992609513e-06,0,[],0,0,302,548,0,950,0,[],3,548,472,246,0,476,0,0
001420251204H191518424020BnUH_LitaAgentY-LitaAgentC-LitaAgentNCiD.42_241c229,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,2.630004019010812e-07,26,[],0,0,137,419,0,538,0,[],3,419,266,282,0,270,0,0
001420251204H191518424020BnUH_LitaAgentY-LitaAgentC-LitaAgentNCiD.42_241c229,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,1116,7.619992175023071e-07,28,[],0,0,241,1507,0,1306,0,[],2,1507,651,1266,1116,656,0,0
001420251204H191518424020BnUH_LitaAgentY-LitaAgentC-LitaAgentNCiD.42_241c229,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,750,5.330002750270069e-07,60,[],0,0,767,1169,0,2080,0,[],23,1169,1017,402,750,1042,0,0
001420251204H191518424020BnUH_LitaAgentY-LitaAgentC-LitaAgentNCiD.42_241c229,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,1.3839999155607074e-06,0,[],0,0,261,419,0,768,0,[],8,419,376,158,0,385,0,0
001420251204H191518424020BnUH_LitaAgentY-LitaAgentC-LitaAgentNCiD.42_241c229,System,0,5.470001269713975e-07,0,[],0,0,0,0,0,2978,0,[],0,0,1489,0,0,1500,0,0
001420251204H191518424020BnUH_LitaAgentY-LitaAgentC-LitaAgentNCiD.42_241c229,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,3.150007614749484e-07,0,[],0,0,155,353,0,586,0,[],20,353,273,198,0,294,0,0
001420251204H191518424020BnUH_LitaAgentY-LitaAgentC-LitaAgentNCiD.42_241c229,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,492,7.770004231133498e-07,10,[],0,0,537,849,0,1896,0,[],50,849,898,312,492,951,0,0
000620251204H1915178143673RTl_LitaAgentY-LitaAgentYR-XztC.18_1813300,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,1272,1.1879965313710272e-06,33,[],0,0,469,3604,0,1538,0,[],0,3604,769,3134,1272,771,0,0
000620251204H1915178143673RTl_LitaAgentY-LitaAgentYR-XztC.18_1813300,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,2.390006557106972e-07,182,[],0,0,433,1166,0,866,0,[],0,1166,433,733,0,433,0,0
000620251204H1915178143673RTl_LitaAgentY-LitaAgentYR-XztC.18_1813300,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,1696,1.1690026440192014e-06,299,[],0,0,1267,2862,0,3234,0,[],0,2862,1617,1594,1696,1621,0,0
000620251204H1915178143673RTl_LitaAgentY-LitaAgentYR-XztC.18_1813300,System,0,4.629982868209481e-07,0,[],0,0,0,0,0,2122,0,[],0,0,1061,0,0,1070,0,0
000620251204H1915178143673RTl_LitaAgentY-LitaAgentYR-XztC.18_1813300,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,848,5.189976945985109e-07,142,[],0,0,358,848,0,1132,0,[],0,848,566,490,848,568,0,0
000620251204H1915178143673RTl_LitaAgentY-LitaAgentYR-XztC.18_1813300,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,424,8.679999154992402e-07,0,[],0,0,3,424,0,204,0,[],0,424,102,421,424,102,0,0
000620251204H1915178143673RTl_LitaAgentY-LitaAgentYR-XztC.18_1813300,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_253.master_sota_agent.XenoSotaAgent,424,2.1999949240125716e-07,0,[],0,0,6,424,0,220,0,[],0,424,110,418,424,111,0,0
001920251204H191518823020TmoJ_LitaAgentY-LitaAgentN-XCJi.59_10d6c64,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,543,2.7500209398567677e-07,47,[],0,0,128,543,0,488,0,[],0,543,244,415,543,245,0,0
001920251204H191518823020TmoJ_LitaAgentY-LitaAgentN-XCJi.59_10d6c64,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,2.679989847820252e-07,222,[],0,0,411,980,0,822,0,[],8,980,403,569,0,411,0,0
001920251204H191518823020TmoJ_LitaAgentY-LitaAgentN-XCJi.59_10d6c64,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,1086,1.309999788645655e-06,212,[],0,0,2511,4005,0,5488,0,[],39,4005,2705,1494,1086,2746,0,0
001920251204H191518823020TmoJ_LitaAgentY-LitaAgentN-XCJi.59_10d6c64,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,543,2.6999987312592566e-07,0,[],0,0,0,543,0,242,0,[],0,543,121,543,543,122,0,0
001920251204H191518823020TmoJ_LitaAgentY-LitaAgentN-XCJi.59_10d6c64,System,0,5.590009095612913e-07,0,[],0,0,0,0,0,2110,0,[],0,0,1055,0,0,1064,0,0
001920251204H191518823020TmoJ_LitaAgentY-LitaAgentN-XCJi.59_10d6c64,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,1670,1.6620033420622349e-06,248,[],0,0,1671,2156,0,4276,0,[],107,2156,2031,485,1670,2142,0,0
001920251204H191518823020TmoJ_LitaAgentY-LitaAgentN-XCJi.59_10d6c64,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_253.master_sota_agent.XenoSotaAgent,543,9.619980119168758e-07,1,[],0,0,113,543,0,462,0,[],2,543,229,430,543,232,0,0
001120251204H191518196347zglR_LitaAgentY-LitaAgentN-LitaAgentPHm8.33_1a8e768,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,992,1.204999989568023e-06,8,[],0,0,220,1400,0,904,0,[],0,1400,452,932,992,455,0,0
001120251204H191518196347zglR_LitaAgentY-LitaAgentN-LitaAgentPHm8.33_1a8e768,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,2.510000740585383e-07,0,[],0,0,64,417,0,128,0,[],6,417,58,149,0,64,0,0
001120251204H191518196347zglR_LitaAgentY-LitaAgentN-LitaAgentPHm8.33_1a8e768,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,400,7.410003490804229e-07,6,[],0,0,275,1021,0,658,0,[],4,1021,325,342,400,330,0,0
001120251204H191518196347zglR_LitaAgentY-LitaAgentN-LitaAgentPHm8.33_1a8e768,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,496,2.439996933389921e-07,0,[],0,0,0,496,0,0,0,[],0,496,0,248,496,0,0,0
001120251204H191518196347zglR_LitaAgentY-LitaAgentN-LitaAgentPHm8.33_1a8e768,System,0,5.029996827943251e-07,0,[],0,0,0,0,0,918,0,[],0,0,459,0,0,465,0,0
001120251204H191518196347zglR_LitaAgentY-LitaAgentN-LitaAgentPHm8.33_1a8e768,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,348,1.9770000108110253e-06,7,[],0,0,405,1386,0,1052,0,[],40,1386,486,453,348,528,0,0
001120251204H191518196347zglR_LitaAgentY-LitaAgentN-LitaAgentPHm8.33_1a8e768,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,248,2.6699990485212766e-07,1,[],0,0,28,248,0,160,0,[],0,248,80,220,248,80,0,0
000220251204H191517544409YyAK_LitaAgentY-LitaAgentN-LitaAgentPQSR.08_1035c98,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,703,2.56000021181535e-07,0,[],0,0,72,703,0,480,0,[],0,703,240,631,703,241,0,0
000220251204H191517544409YyAK_LitaAgentY-LitaAgentN-LitaAgentPQSR.08_1035c98,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,1.196000084746629e-06,0,[],0,0,356,532,0,1018,0,[],12,532,497,176,0,510,0,0
000220251204H191517544409YyAK_LitaAgentY-LitaAgentN-LitaAgentPQSR.08_1035c98,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,5.110000529384706e-07,0,[],0,0,361,1064,0,1396,0,[],6,1064,692,701,0,700,0,0
000220251204H191517544409YyAK_LitaAgentY-LitaAgentN-LitaAgentPQSR.08_1035c98,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,2.6399993657832965e-07,0,[],0,0,0,514,0,350,0,[],0,514,175,514,0,176,0,0
000220251204H191517544409YyAK_LitaAgentY-LitaAgentN-LitaAgentPQSR.08_1035c98,System,0,4.6199966163840145e-07,0,[],0,0,0,0,0,2652,0,[],0,0,1326,0,0,1334,0,0
000220251204H191517544409YyAK_LitaAgentY-LitaAgentN-LitaAgentPQSR.08_1035c98,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,704,5.32999820279656e-07,0,[],0,0,493,704,0,1620,0,[],18,704,792,211,704,812,0,0
000220251204H191517544409YyAK_LitaAgentY-LitaAgentN-LitaAgentPQSR.08_1035c98,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,703,2.740002855716739e-07,0,[],0,0,152,703,0,656,0,[],0,703,328,549,703,329,0,0
001220251204H191518230742odZW_LitaAgentY-LitaAgentC-LitaAgentPpQM.38_1373af7,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,7.640010153409094e-07,0,[],0,0,77,631,0,536,0,[],0,631,268,554,0,269,0,0
001220251204H191518230742odZW_LitaAgentY-LitaAgentC-LitaAgentPpQM.38_1373af7,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,752,2.439992385916412e-07,12,[],0,0,156,752,0,694,0,[],0,752,347,596,752,348,0,0
001220251204H191518230742odZW_LitaAgentY-LitaAgentC-LitaAgentPpQM.38_1373af7,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,4.889989213552326e-07,16,[],0,0,199,1334,0,1118,0,[],7,1334,552,1135,0,561,0,0
001220251204H191518230742odZW_LitaAgentY-LitaAgentC-LitaAgentPpQM.38_1373af7,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,752,2.3800021153874695e-07,0,[],0,0,0,752,0,354,0,[],0,752,177,752,752,178,0,0
001220251204H191518230742odZW_LitaAgentY-LitaAgentC-LitaAgentPpQM.38_1373af7,System,0,5.200017767492682e-07,0,[],0,0,0,0,0,2904,0,[],0,0,1452,0,0,1460,0,0
001220251204H191518230742odZW_LitaAgentY-LitaAgentC-LitaAgentPpQM.38_1373af7,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,752,2.6600173441693187e-07,0,[],0,0,0,752,0,370,0,[],0,752,185,752,752,186,0,0
001220251204H191518230742odZW_LitaAgentY-LitaAgentC-LitaAgentPpQM.38_1373af7,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,376,5.589972715824842e-07,6,[],0,0,442,1043,0,1580,0,[],11,1043,779,601,376,792,0,0
001720251204H191518649941I0kf_LitaAgentY-LitaAgentC-X0Q7.53_10b5548,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,1248,1.1940001058974303e-06,4,[],0,0,475,3316,0,1858,0,[],8,3316,921,2841,1248,932,0,0
001720251204H191518649941I0kf_LitaAgentY-LitaAgentC-X0Q7.53_10b5548,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,505,2.5499957700958475e-07,0,[],0,0,12,505,0,188,0,[],0,505,94,493,505,94,0,0
001720251204H191518649941I0kf_LitaAgentY-LitaAgentC-X0Q7.53_10b5548,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,505,4.4799980969401076e-07,9,[],0,0,668,1539,0,1626,0,[],7,1539,806,871,505,814,0,0
001720251204H191518649941I0kf_LitaAgentY-LitaAgentC-X0Q7.53_10b5548,System,0,5.219990271143615e-07,0,[],0,0,0,0,0,2192,0,[],0,0,1096,0,0,1103,0,0
001720251204H191518649941I0kf_LitaAgentY-LitaAgentC-X0Q7.53_10b5548,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,505,8.41000655782409e-07,0,[],0,0,0,505,0,248,0,[],0,505,124,505,505,125,0,0
001720251204H191518649941I0kf_LitaAgentY-LitaAgentC-X0Q7.53_10b5548,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,202,4.809999154531397e-07,9,[],0,0,322,570,0,934,0,[],21,570,446,248,202,468,0,0
001720251204H191518649941I0kf_LitaAgentY-LitaAgentC-X0Q7.53_10b5548,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_253.master_sota_agent.XenoSotaAgent,505,2.420001692371443e-07,0,[],0,0,5,505,0,302,0,[],0,505,151,500,505,152,0,0
000320251204H191517644184eenr_LitaAgentY-LitaAgentYR-X8Sq.09_2866cab,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,132,7.750004442641512e-07,0,[],0,0,207,1640,0,620,0,[],3,1640,307,1433,132,311,0,0
000320251204H191517644184eenr_LitaAgentY-LitaAgentYR-X8Sq.09_2866cab,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,333,8.030001481529325e-07,0,[],0,0,4,333,0,206,0,[],0,333,103,329,333,104,0,0
000320251204H191517644184eenr_LitaAgentY-LitaAgentYR-X8Sq.09_2866cab,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,999,7.33998604118824e-07,5,[],0,0,394,999,0,1386,0,[],26,999,667,605,999,696,0,0
000320251204H191517644184eenr_LitaAgentY-LitaAgentYR-X8Sq.09_2866cab,System,0,4.959993020747788e-07,0,[],0,0,0,0,0,1554,0,[],0,0,777,0,0,784,0,0
000320251204H191517644184eenr_LitaAgentY-LitaAgentYR-X8Sq.09_2866cab,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,333,7.439994078595191e-07,5,[],0,0,759,1288,0,1722,0,[],48,1288,813,529,333,862,0,0
000320251204H191517644184eenr_LitaAgentY-LitaAgentYR-X8Sq.09_2866cab,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,333,2.499991751392372e-07,0,[],0,0,38,333,0,232,0,[],1,333,115,295,333,116,0,0
000320251204H191517644184eenr_LitaAgentY-LitaAgentYR-X8Sq.09_2866cab,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_253.master_sota_agent.XenoSotaAgent,333,2.79999767371919e-07,0,[],0,0,82,333,0,356,0,[],0,333,178,251,333,179,0,0
001820251204H191518731166oSeo_LitaAgentY-LitaAgentN-LitaAgentP6lm.56_2b82854,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,2654,1.7980009943130426e-06,199,[],0,0,612,7604,0,1914,0,[],0,7604,957,3939,2654,959,0,0
001820251204H191518731166oSeo_LitaAgentY-LitaAgentN-LitaAgentP6lm.56_2b82854,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,720,2.4700011636014096e-07,0,[],0,0,0,720,0,324,0,[],0,720,162,720,720,163,0,0
001820251204H191518731166oSeo_LitaAgentY-LitaAgentN-LitaAgentP6lm.56_2b82854,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,9.620002856536303e-07,0,[],0,0,427,607,0,1210,0,[],12,607,593,180,0,606,0,0
001820251204H191518731166oSeo_LitaAgentY-LitaAgentN-LitaAgentP6lm.56_2b82854,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,2610,8.239999260695186e-07,112,[],0,0,404,2610,0,1380,0,[],4,2610,686,1520,2610,691,0,0
001820251204H191518731166oSeo_LitaAgentY-LitaAgentN-LitaAgentP6lm.56_2b82854,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,2.56000021181535e-07,0,[],0,0,0,1278,0,0,0,[],0,1278,0,671,0,0,0,0
001820251204H191518731166oSeo_LitaAgentY-LitaAgentN-LitaAgentP6lm.56_2b82854,System,0,4.990006345906295e-07,0,[],0,0,0,0,0,2630,0,[],0,0,1315,0,0,1322,0,0
