name,planned_n_steps,executed_n_steps,execution_time,simulation_exceptions,contract_exceptions,mechanism_exceptions,other_exceptions,n_agent_exceptions,n_negotiator_exceptions,mean_agent_time,n_neg_requests_sent,n_neg_requests_received,n_neg_requests_rejected,n_negs_registered,n_negs_succeeded,n_negs_failed,n_negs_timedout,n_negs_initiated,n_contracts_concluded,n_contracts_signed,n_contracts_dropped,n_breaches_received,n_breaches_committed,n_contracts_erred,n_contracts_nullified,n_contracts_breached,n_contracts_executed
000420251210H223957973606jpxE_L-U-PlQ0.13,60,60,145.5857216079994,[],[],[],[],0,0,1.3421049516182395e-07,2835,5670,0,5670,1494,2298,82,2835,2428,4828,34,0,0,0,0,0,2380
000320251210H223957935659O58P_L-X-PPCP.10,95,95,94.93542934600009,[],[],[],[],0,0,1.5099994925549255e-07,1128,2256,0,2256,556,1700,16,1128,2032,4032,16,0,0,0,0,0,2000
000320251210H223957935659O58P_X-P-OPSD.11,95,95,208.0707532819997,[],[],[],[],0,0,2.0699990272987633e-07,1172,2344,0,2344,578,1766,22,1172,2054,4076,2,0,0,0,0,0,2036
000320251210H223957935659O58P_LitaAgentY-LitaAgentN-Xu1t.10,95,95,87.45421231300043,[],[],[],[],0,0,2.1899986677453853e-07,1084,2168,0,2168,720,1448,4,1084,2196,4360,20,0,0,0,0,0,2160
000420251210H223957973606jpxE_LitaAgentY-LitaAgentC-LitaAgentNZ8x.14,60,60,270.9918150680005,[],[],[],[],0,0,1.8421039720507045e-07,2574,5148,0,5148,1490,1790,60,2574,2424,4820,80,0,0,0,0,0,2330
000020251210H223957824305qBUX_L-X-OjeG.00,82,82,333.5279515969996,[],[],[],[],0,0,1.2058829751742237e-07,2889,5778,0,5778,1420,4358,204,2889,2850,5664,96,0,0,0,0,0,2736
000020251210H223957824305qBUX_LitaAgentY-LitaAgentN-PHJB.02,82,82,47.26296749600078,[],[],[],[],0,0,1.899996491642121e-07,2859,5718,0,5718,1640,4078,296,2859,3070,6104,132,0,0,0,0,0,2920
000020251210H223957824305qBUX_L-X-Pr2G.00,82,82,340.5967150800002,[],[],[],[],0,0,1.2588225217768922e-07,2861,5722,0,5722,1522,4200,96,2861,2952,5868,128,0,0,0,0,0,2806
000020251210H223957824305qBUX_L-P-OCWh.01,82,82,338.31198802199924,[],[],[],[],0,0,6.429999677279471e-07,2787,5574,0,5574,1608,3966,118,2787,3038,6040,108,0,0,0,0,0,2912
000320251210H223957935659O58P_LitaAgentYT-LitaAgentYR-X6h8.10,95,95,219.16137506799987,[],[],[],[],0,0,1.4300003385869787e-07,1196,2392,0,2392,654,1738,10,1196,2130,4228,10,0,0,0,0,0,2104
000120251210H223957863747wmRA_L-U-PRps.05,96,96,205.03450565000003,[],[],[],[],0,0,1.9206666668954615e-07,2871,5742,0,5742,2922,2820,526,2871,4618,9204,60,0,0,0,0,0,4542
000220251210H223957905396qy6l_L-X-OQyR.07,71,71,161.11917576900032,[],[],[],[],0,0,1.2142852158701448e-07,2144,4288,0,4288,2414,1874,340,2144,3536,7044,50,0,0,0,0,0,3472
000320251210H223957935659O58P_L-P-KS7q.10,95,95,18.48848922199977,[],[],[],[],0,0,2.4400014808634296e-07,1052,2104,0,2104,360,1744,8,1052,1836,3640,16,0,0,0,0,0,1804
000320251210H223957935659O58P_L-U-P7Gy.10,95,95,203.62938828799997,[],[],[],[],0,0,2.080002559523564e-07,1052,2104,0,2104,404,1700,20,1052,1880,3728,8,0,0,0,0,0,1856
000120251210H223957863747wmRA_L-P-KITw.04,96,96,188.25371468400044,[],[],[],[],0,0,1.353334179536129e-07,2880,5760,0,5760,2938,2822,96,2880,4634,9236,50,0,0,0,0,0,4568
000020251210H223957824305qBUX_L-U-OYVN.02,82,82,356.23269846999983,[],[],[],[],0,0,1.1647064050467794e-07,3015,6030,0,6030,2040,3986,46,3015,3470,6904,142,0,0,0,0,0,3310
000220251210H223957905396qy6l_LitaAgentC-LitaAgentP-PZEw.07,71,71,229.24573298799987,[],[],[],[],0,0,1.2785741481431095e-07,2272,4544,0,4544,1702,2842,672,2272,2824,5620,0,0,0,0,0,0,2810
000220251210H223957905396qy6l_L-X-OxCy.08,71,71,501.1890154969997,[],[],[],[],0,0,1.3285710208167852e-07,2072,4144,0,4144,1888,2256,912,2072,3010,5992,36,0,0,0,0,0,2960
000120251210H223957863747wmRA_LitaAgentY-LitaAgentC-LitaAgentN7gi.04,96,96,373.5593871179999,[],[],[],[],0,0,2.3006665893869165e-07,2598,5196,0,5196,3154,2042,290,2598,4850,9668,122,0,0,0,0,0,4712
000120251210H223957863747wmRA_L-U-PY1x.04,96,96,430.2927915520004,[],[],[],[],0,0,1.2266664271010085e-07,2829,5658,0,5658,3178,2480,460,2829,4874,9716,86,0,0,0,0,0,4772
000420251210H223957973606jpxE_L-P-KWqK.12,60,60,217.46696669199991,[],[],[],[],0,0,1.1894730720852849e-07,2793,5586,0,5586,1470,2264,96,2793,2404,4780,44,0,0,0,0,0,2346
000220251210H223957905396qy6l_L-U-Pk3q.06,71,71,50.17974244800098,[],[],[],[],0,0,2.0785721842133042e-07,2272,4544,0,4544,2318,2220,298,2272,3440,6852,0,0,0,0,0,0,3426
000320251210H223957935659O58P_LitaAgentY-LitaAgentP-POuF.09,95,95,183.3556330220008,[],[],[],[],0,0,1.3799999578623102e-07,1140,2280,0,2280,414,1866,24,1140,1890,3748,2,0,0,0,0,0,1872
000320251210H223957935659O58P_P-K-O1jC.09,95,95,244.26736156600055,[],[],[],[],0,0,1.3400012903730386e-07,1120,2240,0,2240,608,1632,30,1120,2084,4136,26,0,0,0,0,0,2042
000120251210H223957863747wmRA_L-X-U77C.05,96,96,470.82085781800015,[],[],[],[],0,0,1.2799998027427744e-07,2949,5898,0,5898,3284,2614,382,2949,4980,9928,58,0,0,0,0,0,4906
000020251210H223957824305qBUX_LitaAgentY-LitaAgentC-UBU5.01,82,82,357.51433674300006,[],[],[],[],0,0,1.2823522197055247e-07,3056,6112,0,6112,1496,4616,282,3056,2926,5816,116,0,0,0,0,0,2792
000020251210H223957824305qBUX_L-X-PNOQ.00,82,82,347.83032443,[],[],[],[],0,0,1.2058829751742237e-07,2871,5742,0,5742,1616,4126,144,2871,3046,6056,108,0,0,0,0,0,2920
000320251210H223957935659O58P_L-K-OTMb.10,95,95,130.76330935400006,[],[],[],[],0,0,1.3100002433930057e-07,1124,2248,0,2248,412,1836,30,1124,1888,3744,22,0,0,0,0,0,1850
000120251210H223957863747wmRA_L-Po-PrlBc.04,96,96,403.84886108399996,[],[],[],[],0,0,1.4133335450120893e-07,2859,5718,0,5718,3420,2298,378,2859,5116,10200,80,0,0,0,0,0,5020
000320251210H223957935659O58P_L-X-P39P.09,95,95,206.8584773399998,[],[],[],[],0,0,1.9099998098681682e-07,1256,2512,0,2512,652,1860,18,1256,2128,4224,4,0,0,0,0,0,2108
000120251210H223957863747wmRA_L-U-KrBd.03,96,96,467.68182883699956,[],[],[],[],0,0,1.2666660040849817e-07,2301,4602,0,4602,3446,1156,578,2301,5142,10252,116,0,0,0,0,0,5010
000020251210H223957824305qBUX_L-U-Pd2u.00,82,82,311.781819326,[],[],[],[],0,0,1.2005878435208133e-07,2984,5968,0,5968,1572,4396,114,2984,3002,5968,132,0,0,0,0,0,2852
000420251210H223957973606jpxE_LitaAgentY-LitaAgentC-KXoW.14,60,60,215.28147558400087,[],[],[],[],0,0,1.3263151662326173e-07,2777,5554,0,5554,1614,2084,34,2777,2548,5068,28,0,0,0,0,0,2506
000320251210H223957935659O58P_LitaAgentN-LitaAgentP-KeD7.11,95,95,156.445551369,[],[],[],[],0,0,1.5999994502635672e-07,1028,2056,0,2056,422,1634,18,1028,1898,3764,28,0,0,0,0,0,1854
000420251210H223957973606jpxE_LitaAgentYT-LitaAgentYR-KBhL.12,60,60,225.17045942299956,[],[],[],[],0,0,1.168421620509195e-07,2715,5430,0,5430,1584,2028,84,2715,2518,5008,42,0,0,0,0,0,2462
000320251210H223957935659O58P_L-U-PxPV.10,95,95,206.7726745150003,[],[],[],[],0,0,1.320000137638999e-07,1160,2320,0,2320,524,1796,80,1160,2000,3968,8,0,0,0,0,0,1976
000120251210H223957863747wmRA_X-P-KLCz.05,96,96,451.10287658000016,[],[],[],[],0,0,1.2066672449388232e-07,2853,5706,0,5706,2796,2910,698,2853,4492,8952,44,0,0,0,0,0,4432
000020251210H223957824305qBUX_L-Po-PrS9J.01,82,82,368.6132516959997,[],[],[],[],0,0,1.270588708233417e-07,2993,5986,0,5986,2014,3968,156,2993,3444,6852,156,0,0,0,0,0,3270
000420251210H223957973606jpxE_L-Po-PrIE8.13,60,60,209.04223672599983,[],[],[],[],0,0,1.3473670964901287e-07,2544,5088,0,5088,1434,1856,26,2544,2368,4708,64,0,0,0,0,0,2290
000220251210H223957905396qy6l_L-P-Ol5o.08,71,71,288.5357771250001,[],[],[],[],0,0,1.357142796872982e-07,2056,4112,0,4112,2594,1518,572,2056,3716,7404,56,0,0,0,0,0,3646
000420251210H223957973606jpxE_LitaAgentC-LitaAgentN-PJiz.12,60,60,261.1436817620015,[],[],[],[],0,0,1.8684209192686372e-07,2529,5058,0,5058,1530,1712,54,2529,2464,4900,66,0,0,0,0,0,2384
000120251210H223957863747wmRA_L-U-Pw6u.05,96,96,82.49254441399898,[],[],[],[],0,0,1.3266653695609423e-07,2889,5778,0,5778,2942,2836,436,2889,4638,9244,52,0,0,0,0,0,4570
000020251210H223957824305qBUX_L-U-PlSv.01,82,82,66.24786132200006,[],[],[],[],0,0,1.8529445857412236e-07,3095,6190,0,6190,1544,4646,74,3095,2974,5912,118,0,0,0,0,0,2838
000420251210H223957973606jpxE_LitaAgentY-LitaAgentN-OBXr.13,60,60,114.17120576699926,[],[],[],[],0,0,1.974211428253176e-07,2654,5308,0,5308,1712,1870,96,2654,2646,5264,34,0,0,0,0,0,2598
000420251210H223957973606jpxE_LitaAgentY-LitaAgentN-PJtt.14,60,60,228.7910288990006,[],[],[],[],0,0,1.2421045731140398e-07,2661,5322,0,5322,1492,1912,132,2661,2426,4824,50,0,0,0,0,0,2362
000020251210H223957824305qBUX_L-X-OrwW.02,82,82,355.5261064490005,[],[],[],[],0,0,1.2764699289725875e-07,3002,6004,0,6004,1712,4286,52,3002,3142,6248,116,0,0,0,0,0,3008
000120251210H223957863747wmRA_LitaAgentYT-LitaAgentYR-XbeA.05,96,96,180.6551831609995,[],[],[],[],0,0,2.0000000707417107e-07,2925,5850,0,5850,3556,2292,340,2925,5252,10472,54,0,0,0,0,0,5182
000420251210H223957973606jpxE_L-U-Oyfd.12,60,60,117.08534693300044,[],[],[],[],0,0,1.1684206631463511e-07,2724,5448,0,5448,1682,1946,72,2724,2616,5204,34,0,0,0,0,0,2568
000220251210H223957905396qy6l_X-U-KUIz.06,71,71,278.93804527199995,[],[],[],[],0,0,1.3357134776015303e-07,2272,4544,0,4544,1842,2702,490,2272,2964,5900,0,0,0,0,0,0,2950
000320251210H223957935659O58P_L-X-UQFE.10,95,95,189.25157970600003,[],[],[],[],0,0,1.339999471383635e-07,1184,2368,0,2368,486,1882,12,1184,1962,3892,2,0,0,0,0,0,1944
000120251210H223957863747wmRA_L-X-PAlH.04,96,96,199.66403652899953,[],[],[],[],0,0,1.1666658489654463e-07,2898,5796,0,5796,2938,2858,116,2898,4634,9236,60,0,0,0,0,0,4558
000320251210H223957935659O58P_LitaAgentYT-LitaAgentYR-U7xF.09,95,95,192.20803056499972,[],[],[],[],0,0,1.3199992281442975e-07,1132,2264,0,2264,470,1792,126,1132,1946,3860,10,0,0,0,0,0,1920
000320251210H223957935659O58P_L-X-UHVJ.10,95,95,297.89510197599975,[],[],[],[],0,0,1.2499986041802912e-07,1128,2256,0,2256,470,1786,10,1128,1946,3860,12,0,0,0,0,0,1918
000220251210H223957905396qy6l_L-U-KsXj.07,71,71,279.7344277380007,[],[],[],[],0,0,2.2499989427160472e-07,1969,3938,0,3938,2354,1584,214,1969,3476,6924,42,0,0,0,0,0,3420
000320251210H223957935659O58P_L-X-P6Nn.09,95,95,211.250957837,[],[],[],[],0,0,1.3199996828916483e-07,1168,2336,0,2336,512,1824,6,1168,1988,3944,2,0,0,0,0,0,1970
000320251210H223957935659O58P_LitaAgentY-LitaAgentN-XGMX.10,95,95,186.01154114699966,[],[],[],[],0,0,1.3700000636163168e-07,1156,2312,0,2312,468,1844,6,1156,1944,3856,12,0,0,0,0,0,1916
000220251210H223957905396qy6l_LitaAgentN-LitaAgentP-Uxtw.08,71,71,50.84194428599949,[],[],[],[],0,0,2.3357123219674187e-07,2272,4544,0,4544,2080,2464,268,2272,3202,6376,0,0,0,0,0,0,3188
000420251210H223957973606jpxE_U-P-OCZE.13,60,60,111.7153090439997,[],[],[],[],0,0,1.2052642935151724e-07,2809,5618,0,5618,1600,2150,184,2809,2534,5040,36,0,0,0,0,0,2484
000220251210H223957905396qy6l_LitaAgentC-LitaAgentN-Omwz.06,71,71,277.3177556210003,[],[],[],[],0,0,1.3499996904491646e-07,1808,3616,0,3616,2278,1338,366,1808,3400,6772,102,0,0,0,0,0,3284
000420251210H223957973606jpxE_L-X-Py3X.14,60,60,140.5704173439999,[],[],[],[],0,0,1.168421620509195e-07,2689,5378,0,5378,1648,1926,80,2689,2582,5136,28,0,0,0,0,0,2540
000320251210H223957935659O58P_U-P-K2gq.11,95,95,243.15860589000022,[],[],[],[],0,0,1.219999830937013e-07,1132,2264,0,2264,640,1624,22,1132,2116,4200,28,0,0,0,0,0,2072
000220251210H223957905396qy6l_LitaAgentY-LitaAgentC-USuU.06,71,71,236.9406067380005,[],[],[],[],0,0,1.2214318953088617e-07,2272,4544,0,4544,2282,2258,342,2272,3404,6780,0,0,0,0,0,0,3390
000120251210H223957863747wmRA_LitaAgentY-LitaAgentP-UbJ7.05,96,96,407.6272218830004,[],[],[],[],0,0,1.3533329668765266e-07,2898,5796,0,5796,3498,2296,442,2898,5194,10356,42,0,0,0,0,0,5136
000120251210H223957863747wmRA_LitaAgentY-LitaAgentN-O5G3.03,96,96,468.7848223359997,[],[],[],[],0,0,1.240000225758801e-07,2898,5796,0,5796,3624,2168,414,2898,5320,10608,56,0,0,0,0,0,5248
000120251210H223957863747wmRA_LitaAgentC-LitaAgentP-KCdc.03,96,96,368.20964966799875,[],[],[],[],0,0,1.2933317824111631e-07,2895,5790,0,5790,2984,2806,522,2895,4680,9328,62,0,0,0,0,0,4602
000220251210H223957905396qy6l_L-P-Kwpr.08,71,71,298.51686237800004,[],[],[],[],0,0,1.3428565840253475e-07,2272,4544,0,4544,2144,2394,466,2272,3266,6504,0,0,0,0,0,0,3252
000220251210H223957905396qy6l_U-P-O37q.08,71,71,329.6269238670002,[],[],[],[],0,0,1.2642859863782568e-07,2272,4544,0,4544,2448,2096,338,2272,3570,7112,0,0,0,0,0,0,3556
000120251210H223957863747wmRA_L-U-OeMQ.04,96,96,452.434251574,[],[],[],[],0,0,1.2933342077303678e-07,2880,5760,0,5760,3114,2646,438,2880,4810,9588,50,0,0,0,0,0,4744
000220251210H223957905396qy6l_L-X-ODT8.06,71,71,303.85346175199993,[],[],[],[],0,0,1.3357138024210666e-07,2152,4304,0,4304,2704,1600,470,2152,3826,7624,54,0,0,0,0,0,3758
000020251210H223957824305qBUX_L-X-KBpE.01,82,82,323.3762439439997,[],[],[],[],0,0,1.229409998118439e-07,2935,5870,0,5870,1272,4598,96,2935,2702,5368,104,0,0,0,0,0,2580
000320251210H223957935659O58P_Po-Pr-Og4n.10,95,95,92.503002896,[],[],[],[],0,0,1.2899990906589664e-07,1048,2096,0,2096,444,1652,10,1048,1920,3808,16,0,0,0,0,0,1888
000420251210H223957973606jpxE_X-P-Kq2L.13,60,60,115.25133584000014,[],[],[],[],0,0,1.1684201844649291e-07,2729,5458,0,5458,1436,2200,152,2729,2370,4712,30,0,0,0,0,0,2326
000020251210H223957824305qBUX_L-U-Kb0F.01,82,82,357.91685045999975,[],[],[],[],0,0,1.1529415560824635e-07,2938,5876,0,5876,1598,4278,100,2938,3028,6020,132,0,0,0,0,0,2878
000020251210H223957824305qBUX_LitaAgentC-LitaAgentP-P6wD.01,82,82,376.4519242489996,[],[],[],[],0,0,1.9829424084438122e-07,2816,5632,0,5632,1842,3790,24,2816,3272,6508,140,0,0,0,0,0,3114
000120251210H223957863747wmRA_U-P-KA8U.04,96,96,68.34600861699982,[],[],[],[],0,0,2.146665792679414e-07,2835,5670,0,5670,3592,2078,564,2835,5288,10544,56,0,0,0,0,0,5216
000120251210H223957863747wmRA_LitaAgentY-LitaAgentC-X1Ii.03,96,96,383.8220153170005,[],[],[],[],0,0,1.920001523103565e-07,2955,5910,0,5910,3184,2726,116,2955,4880,9728,58,0,0,0,0,0,4806
000120251210H223957863747wmRA_LitaAgentY-LitaAgentC-PU9k.04,96,96,617.35832639,[],[],[],[],0,0,1.3266665822205443e-07,2889,5778,0,5778,3052,2726,222,2889,4748,9464,58,0,0,0,0,0,4674
000420251210H223957973606jpxE_LitaAgentY-LitaAgentP-Pvn4.14,60,60,74.51691812000081,[],[],[],[],0,0,1.9789465448794593e-07,2800,5600,0,5600,1504,2254,130,2800,2438,4848,30,0,0,0,0,0,2394
000120251210H223957863747wmRA_L-P-KlDi.03,96,96,764.5005656990006,[],[],[],[],0,0,1.7800005783404534e-07,2850,5700,0,5700,3248,2450,410,2850,4944,9856,56,0,0,0,0,0,4872
000020251210H223957824305qBUX_LitaAgentY-LitaAgentP-P29J.02,82,82,355.9929065010001,[],[],[],[],0,0,1.1823527422487078e-07,2976,5952,0,5952,1372,4578,44,2976,2802,5568,132,0,0,0,0,0,2652
000120251210H223957863747wmRA_X-P-O79O.05,96,96,472.6856933549998,[],[],[],[],0,0,1.2466662155929952e-07,2556,5112,0,5112,3256,1856,618,2556,4952,9872,92,0,0,0,0,0,4844
000120251210H223957863747wmRA_L-P-OhF2.03,96,96,426.25470397200024,[],[],[],[],0,0,1.4333333335040757e-07,2628,5256,0,5256,3228,2028,198,2628,4924,9816,114,0,0,0,0,0,4794
000320251210H223957935659O58P_X-U-KsdX.09,95,95,216.39546798100037,[],[],[],[],0,0,1.3999997463542969e-07,1116,2232,0,2232,506,1726,36,1116,1982,3932,10,0,0,0,0,0,1956
000120251210H223957863747wmRA_LitaAgentY-LitaAgentN-UWTl.05,96,96,430.0173775530002,[],[],[],[],0,0,1.3533329668765266e-07,2871,5742,0,5742,3796,1946,844,2871,5492,10952,52,0,0,0,0,0,5424
000320251210H223957935659O58P_LitaAgentY-LitaAgentC-Pfrn.10,95,95,405.0166161590005,[],[],[],[],0,0,1.4499992175842636e-07,1200,2400,0,2400,524,1876,18,1200,2000,3968,18,0,0,0,0,0,1966
000320251210H223957935659O58P_U-Po-Prvrt.09,95,95,27.61089185399942,[],[],[],[],0,0,1.9900035113096238e-07,1088,2176,0,2176,540,1636,60,1088,2016,4000,22,0,0,0,0,0,1978
000020251210H223957824305qBUX_LitaAgentY-LitaAgentN-UHsS.02,82,82,149.64125990200046,[],[],[],[],0,0,1.1705892307766e-07,3019,6038,0,6038,1868,4164,80,3019,3298,6560,138,0,0,0,0,0,3142
000120251210H223957863747wmRA_LitaAgentY-LitaAgentN-KscJ.04,96,96,405.4956506220001,[],[],[],[],0,0,1.4133332418471885e-07,2880,5760,0,5760,3876,1878,618,2880,5572,11112,76,0,0,0,0,0,5480
000320251210H223957935659O58P_L-U-PTsm.09,95,95,205.91922135499954,[],[],[],[],0,0,1.399998836859595e-07,1108,2216,0,2216,396,1818,30,1108,1872,3712,6,0,0,0,0,0,1850
000220251210H223957905396qy6l_L-P-KeW0.08,71,71,280.11505900799966,[],[],[],[],0,0,1.3928573545334594e-07,2272,4544,0,4544,2300,2244,308,2272,3422,6816,0,0,0,0,0,0,3408
000120251210H223957863747wmRA_L-P-KPdc.04,96,96,399.176829043,[],[],[],[],0,0,1.2466662155929952e-07,2772,5544,0,5544,3458,2086,352,2772,5154,10276,94,0,0,0,0,0,5044
000320251210H223957935659O58P_U-P-OYPa.10,95,95,193.16714582700024,[],[],[],[],0,0,1.4999995983089321e-07,1064,2128,0,2128,436,1692,30,1064,1912,3792,18,0,0,0,0,0,1878
000220251210H223957905396qy6l_L-U-PiJE.07,71,71,388.35425577399974,[],[],[],[],0,0,1.249999448711086e-07,2272,4544,0,4544,2240,2304,72,2272,3362,6696,0,0,0,0,0,0,3348
000220251210H223957905396qy6l_L-X-UEdi.06,71,71,277.962874154,[],[],[],[],0,0,1.2571422303153668e-07,2272,4544,0,4544,2098,2446,286,2272,3220,6412,0,0,0,0,0,0,3206
000320251210H223957935659O58P_L-X-UxUl.10,95,95,163.1507380740004,[],[],[],[],0,0,1.2699993021669797e-07,1044,2088,0,2088,470,1618,28,1044,1946,3860,26,0,0,0,0,0,1904
000420251210H223957973606jpxE_LitaAgentN-LitaAgentP-UFVs.14,60,60,216.83680340299998,[],[],[],[],0,0,1.1684201844649291e-07,2739,5478,0,5478,1498,2172,98,2739,2432,4836,30,0,0,0,0,0,2388
000220251210H223957905396qy6l_LitaAgentY-LitaAgentP-UfdS.08,71,71,287.31208344200013,[],[],[],[],0,0,1.4285712625548642e-07,2272,4544,0,4544,1750,2794,782,2272,2872,5716,0,0,0,0,0,0,2858
000020251210H223957824305qBUX_LitaAgentY-LitaAgentN-Xoxu.02,82,82,144.00597631300025,[],[],[],[],0,0,1.977059047717108e-07,2833,5666,0,5666,1516,4144,154,2833,2946,5856,142,0,0,0,0,0,2786
000120251210H223957863747wmRA_L-Po-PrXNT.05,96,96,437.02361744099994,[],[],[],[],0,0,1.22666703343081e-07,2844,5688,0,5688,3122,2562,596,2844,4818,9604,48,0,0,0,0,0,4754
000120251210H223957863747wmRA_LitaAgentC-LitaAgentP-PKPn.05,96,96,70.41843490900101,[],[],[],[],0,0,2.079998618379856e-07,2892,5784,0,5784,3066,2718,118,2892,4762,9492,74,0,0,0,0,0,4672
000020251210H223957824305qBUX_LitaAgentY-LitaAgentN-LitaAgentPMLZ.02,82,82,310.3756231970001,[],[],[],[],0,0,1.405882197586299e-07,2848,5696,0,5696,1726,3968,334,2848,3156,6276,116,0,0,0,0,0,3022
000220251210H223957905396qy6l_Po-Pr-Oa5a.07,71,71,65.77874401500048,[],[],[],[],0,0,2.2428581100289842e-07,2080,4160,0,4160,2290,1870,522,2080,3412,6796,32,0,0,0,0,0,3366
000320251210H223957935659O58P_L-X-PC4w.11,95,95,198.83223685200028,[],[],[],[],0,0,1.3300013961270453e-07,1224,2448,0,2448,568,1880,20,1224,2044,4056,4,0,0,0,0,0,2024
000220251210H223957905396qy6l_L-K-OpRY.08,71,71,66.0092335090003,[],[],[],[],0,0,2.1000037772215103e-07,2080,4160,0,4160,2078,2078,430,2080,3200,6372,32,0,0,0,0,0,3154
000220251210H223957905396qy6l_L-K-OP4L.08,71,71,289.74295744399933,[],[],[],[],0,0,1.2285714287177791e-07,2128,4256,0,4256,2270,1986,478,2128,3392,6756,62,0,0,0,0,0,3316
000220251210H223957905396qy6l_LitaAgentN-LitaAgentP-OH31.06,71,71,274.0395546540003,[],[],[],[],0,0,2.14285656901276e-07,1968,3936,0,3936,1956,1980,340,1968,3078,6128,52,0,0,0,0,0,3012
000420251210H223957973606jpxE_L-U-KGCE.13,60,60,351.4278051470001,[],[],[],[],0,0,1.3578952156852834e-07,2802,5604,0,5604,1578,2158,160,2802,2512,4996,46,0,0,0,0,0,2452
000020251210H223957824305qBUX_LitaAgentY-LitaAgentN-UXRe.01,82,82,318.63368695200006,[],[],[],[],0,0,1.3294116155627896e-07,2498,4996,0,4996,1504,3488,190,2498,2934,5832,150,0,0,0,0,0,2766
000220251210H223957905396qy6l_LitaAgentC-LitaAgentN-PGG1.07,71,71,480.4141779060001,[],[],[],[],0,0,1.2214279974744257e-07,2272,4544,0,4544,2346,2198,276,2272,3468,6908,0,0,0,0,0,0,3454
000120251210H223957863747wmRA_L-U-Pccv.03,96,96,498.4824500430004,[],[],[],[],0,0,1.2733326002489775e-07,2835,5670,0,5670,3204,2460,600,2835,4900,9768,42,0,0,0,0,0,4842
000220251210H223957905396qy6l_L-X-UHt4.07,71,71,55.18218006200004,[],[],[],[],0,0,2.0785715345742313e-07,2272,4544,0,4544,1766,2778,508,2272,2888,5748,0,0,0,0,0,0,2874
000420251210H223957973606jpxE_L-X-OvPQ.13,60,60,385.20624777600005,[],[],[],[],0,0,1.1631575609116178e-07,2671,5342,0,5342,1524,2078,48,2671,2458,4888,36,0,0,0,0,0,2408
000420251210H223957973606jpxE_L-U-Oyfd.13,60,60,208.6120351139998,[],[],[],[],0,0,1.3631583179200165e-07,2852,5704,0,5704,1430,2364,232,2852,2364,4700,38,0,0,0,0,0,2312
000020251210H223957824305qBUX_LitaAgentY-LitaAgentP-XJ3W.00,82,82,171.56923372599977,[],[],[],[],0,0,1.252941836034605e-07,2998,5996,0,5996,1712,4280,38,2998,3142,6248,132,0,0,0,0,0,2992
000420251210H223957973606jpxE_L-X-PDC9.14,60,60,240.24582305800004,[],[],[],[],0,0,1.1736840047217959e-07,2726,5452,0,5452,1264,2380,314,2726,2198,4368,28,0,0,0,0,0,2156
000320251210H223957935659O58P_X-K-OuXI.10,95,95,210.33952996399967,[],[],[],[],0,0,1.9600001905928365e-07,1180,2360,0,2360,574,1786,36,1180,2050,4068,16,0,0,0,0,0,2018
000220251210H223957905396qy6l_L-P-O6Lh.07,71,71,302.57735230599974,[],[],[],[],0,0,1.957142298384237e-07,2272,4544,0,4544,2484,2054,376,2272,3606,7184,0,0,0,0,0,0,3592
000220251210H223957905396qy6l_L-U-PNh5.08,71,71,140.25954343299964,[],[],[],[],0,0,1.3928567048943868e-07,2272,4544,0,4544,1936,2608,624,2272,3058,6088,0,0,0,0,0,0,3044
000320251210H223957935659O58P_L-X-Oy84.11,95,95,197.80601888899992,[],[],[],[],0,0,1.2400000741763507e-07,1100,2200,0,2200,480,1720,16,1100,1956,3880,14,0,0,0,0,0,1926
000120251210H223957863747wmRA_L-X-PfMb.03,96,96,181.92807492999964,[],[],[],[],0,0,1.2266658207712072e-07,2871,5742,0,5742,3078,2664,296,2871,4774,9516,70,0,0,0,0,0,4688
000120251210H223957863747wmRA_L-P-OboP.04,96,96,217.6522970799997,[],[],[],[],0,0,1.2733332065787788e-07,2802,5604,0,5604,3218,2384,638,2802,4914,9796,82,0,0,0,0,0,4816
000220251210H223957905396qy6l_L-X-UXRP.07,71,71,159.05871776200001,[],[],[],[],0,0,1.2928564631563078e-07,2272,4544,0,4544,2482,2062,394,2272,3604,7180,0,0,0,0,0,0,3590
000220251210H223957905396qy6l_L-P-OTUr.06,71,71,49.061841364999054,[],[],[],[],0,0,2.1292856087841626e-07,1776,3552,0,3552,2500,1052,554,1776,3622,7216,96,0,0,0,0,0,3512
000120251210H223957863747wmRA_LitaAgentY-LitaAgentP-PCau.04,96,96,63.70959611900071,[],[],[],[],0,0,2.1066662156954407e-07,2796,5592,0,5592,2954,2638,244,2796,4650,9268,74,0,0,0,0,0,4560
000120251210H223957863747wmRA_LitaAgentC-LitaAgentN-Ua1P.05,96,96,401.244099432,[],[],[],[],0,0,1.280000105907675e-07,2880,5760,0,5760,3154,2606,236,2880,4850,9668,58,0,0,0,0,0,4776
000120251210H223957863747wmRA_L-P-K94G.05,96,96,456.13733500500075,[],[],[],[],0,0,1.186666243787234e-07,2321,4642,0,4642,3476,1166,286,2321,5172,10312,148,0,0,0,0,0,5008
000320251210H223957935659O58P_L-X-P6Nn.10,95,95,19.021082433999254,[],[],[],[],0,0,2.1099986042827367e-07,1140,2280,0,2280,414,1866,22,1140,1890,3748,4,0,0,0,0,0,1870
