world,agent,contracts_erred,exceptions,contracts_dropped,contracts_signed,breaches_received,breaches_committed,contracts_breached,contracts_concluded,neg_requests_rejected,neg_requests_received,negs_initiated,negs_registered,negs_failed,neg_requests_sent,negs_succeeded,negs_timedout,contracts_executed,times,contracts_nullified,negotiator_exceptions
000220251128H130949687433kHMw_LitaAgentY-LitaAgentN-MMly.06093bae,03Gr@0,0,[],0,148,0,0,0,75,0,80,0,80,26,0,54,0,74,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentN-MMly.06093bae,00Li@0,0,[],0,102,0,0,0,52,0,80,0,80,47,0,31,1,51,8.00006091594696e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentN-MMly.06093bae,06Gr@1,0,[],0,198,0,0,0,100,0,80,80,80,1,80,79,0,99,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentN-MMly.06093bae,07Ra@1,0,[],0,132,0,0,0,67,0,80,80,80,33,80,46,1,66,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentN-MMly.06093bae,01MAT@0,0,[],0,138,0,0,0,70,0,80,0,80,31,0,49,0,69,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentN-MMly.06093bae,04Li@1,0,[],0,40,0,0,0,21,0,80,80,80,80,80,0,0,20,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentP-M5XY.068d1db6,BUYER,0,[],0,160,0,0,0,84,0,0,0,0,0,0,0,0,80,2.998858690261841e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentP-M5XY.068d1db6,02Eq@0,0,[],0,132,0,0,0,67,0,80,0,80,34,0,46,2,66,3.0011869966983795e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentP-M5XY.068d1db6,SELLER,0,[],0,160,0,0,0,84,0,0,0,0,0,0,0,0,80,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentP-M5XY.068d1db6,05Ra@1,0,[],0,130,0,0,0,66,0,80,80,80,35,80,45,0,65,2.998858690261841e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentP-M5XY.068d1db6,03Gr@0,0,[],0,156,0,0,0,79,0,80,0,80,22,0,58,11,78,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentP-M5XY.068d1db6,04LYR@1,0,[],0,86,0,0,0,44,0,80,80,80,57,80,23,16,43,2.998858690261841e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentP-M5XY.068d1db6,00Li@0,0,[],0,40,0,0,0,21,0,80,0,80,80,0,0,0,20,8.00006091594696e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentP-M5XY.068d1db6,06Gr@1,0,[],0,142,0,0,0,72,0,80,80,80,29,80,51,0,71,2.998858690261841e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentP-M5XY.068d1db6,07Ra@1,0,[],0,130,0,0,0,66,0,80,80,80,35,80,45,1,65,2.998858690261841e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentP-M5XY.068d1db6,01MAT@0,0,[],0,160,0,0,0,81,0,80,0,80,20,0,60,4,80,3.0011869966983795e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNQAS.0178c3ca,05LCI@1,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNQAS.0178c3ca,09Ra@1,0,[],0,156,0,0,0,79,0,100,100,100,42,100,58,1,78,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNQAS.0178c3ca,BUYER,0,[],0,240,0,0,0,126,0,0,0,0,0,0,0,0,120,2.998858690261841e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNQAS.0178c3ca,01Li@0,0,[],0,202,0,0,0,102,0,120,0,120,39,0,81,0,101,2.998858690261841e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNQAS.0178c3ca,04Eq@0,0,[],0,176,0,0,0,89,0,120,0,120,52,0,68,0,88,2.998858690261841e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNQAS.0178c3ca,SELLER,0,[],0,200,0,0,0,105,0,0,0,0,0,0,0,0,100,2.998858690261841e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNQAS.0178c3ca,03Gr@0,0,[],0,160,0,0,0,81,0,120,0,120,60,0,60,0,80,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNQAS.0178c3ca,07Eq@1,0,[],0,158,0,0,0,80,0,100,100,100,41,100,59,0,79,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNQAS.0178c3ca,00Li@0,0,[],0,118,0,0,0,60,0,120,0,120,81,0,39,1,59,6.00004568696022e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNQAS.0178c3ca,06Gr@1,0,[],0,236,0,0,0,119,0,100,100,100,2,100,98,0,118,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNQAS.0178c3ca,10Eq@1,0,[],0,140,0,0,0,71,0,100,100,100,50,100,50,0,70,2.998858690261841e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNQAS.0178c3ca,08Ra@1,0,[],0,146,0,0,0,74,0,100,100,100,47,100,53,0,73,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNQAS.0178c3ca,02Ra@0,0,[],0,180,0,0,0,91,0,120,0,120,50,0,70,0,90,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentP-MOwT.0329ac9d,04Ra@0,0,[],0,152,0,0,0,77,0,120,0,120,64,0,56,0,76,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentP-MOwT.0329ac9d,03Eq@0,0,[],0,154,0,0,0,78,0,120,0,120,63,0,57,0,77,2.998858690261841e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentP-MOwT.0329ac9d,00MAT@0,0,[],0,150,0,0,0,76,0,120,0,120,65,0,55,0,75,8.998904377222061e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentP-MOwT.0329ac9d,05LCI@1,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentP-MOwT.0329ac9d,08Eq@1,0,[],0,122,0,0,0,62,0,100,100,100,59,100,41,0,61,2.998858690261841e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentP-MOwT.0329ac9d,06Li@1,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentP-MOwT.0329ac9d,BUYER,0,[],0,240,0,0,0,126,0,0,0,0,0,0,0,0,120,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentP-MOwT.0329ac9d,01Gr@0,0,[],0,132,0,0,0,67,0,120,0,120,74,0,46,0,66,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentP-MOwT.0329ac9d,SELLER,0,[],0,200,0,0,0,105,0,0,0,0,0,0,0,0,100,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentP-MOwT.0329ac9d,09Gr@1,0,[],0,236,0,0,0,119,0,100,100,100,2,100,98,0,118,2.998858690261841e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentP-MOwT.0329ac9d,07Eq@1,0,[],0,168,0,0,0,85,0,100,100,100,36,100,64,0,84,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentP-MOwT.0329ac9d,10Ra@1,0,[],0,170,0,0,0,86,0,100,100,100,35,100,65,0,85,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentP-MOwT.0329ac9d,02Ra@0,0,[],0,148,0,0,0,75,0,120,0,120,66,0,54,0,74,2.998858690261841e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentP-MMvP.06e151c9,00LCI@0,0,[],0,158,0,0,0,80,0,80,0,80,21,0,59,0,79,6.00004568696022e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentP-MMvP.06e151c9,BUYER,0,[],0,160,0,0,0,84,0,0,0,0,0,0,0,0,80,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentP-MMvP.06e151c9,01Li@0,0,[],0,40,0,0,0,21,0,80,0,80,80,0,0,0,20,9.988434612751007e-08,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentP-MMvP.06e151c9,02Eq@0,0,[],0,138,0,0,0,70,0,80,0,80,31,0,49,0,69,1.0011717677116394e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentP-MMvP.06e151c9,SELLER,0,[],0,160,0,0,0,84,0,0,0,0,0,0,0,0,80,1.0011717677116394e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentP-MMvP.06e151c9,05Ra@1,0,[],0,138,0,0,0,70,0,80,80,80,31,80,49,0,69,9.988434612751007e-08,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentP-MMvP.06e151c9,03Gr@0,0,[],0,190,0,0,0,96,0,80,0,80,5,0,75,0,95,1.0011717677116394e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentP-MMvP.06e151c9,06Gr@1,0,[],0,148,0,0,0,75,0,80,80,80,26,80,54,0,74,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentP-MMvP.06e151c9,07Ra@1,0,[],0,126,0,0,0,64,0,80,80,80,37,80,43,0,63,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentP-MMvP.06e151c9,04MAT@1,0,[],0,114,0,0,0,58,0,80,80,80,43,80,37,0,57,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentN-LitaAgentPfIT.06dbde67,BUYER,0,[],0,160,0,0,0,84,0,0,0,0,0,0,0,0,80,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentN-LitaAgentPfIT.06dbde67,01Li@0,0,[],0,156,0,0,0,79,0,80,0,80,22,0,58,0,78,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentN-LitaAgentPfIT.06dbde67,02Eq@0,0,[],0,112,0,0,0,57,0,80,0,80,44,0,36,2,56,1.0011717677116394e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentN-LitaAgentPfIT.06dbde67,SELLER,0,[],0,160,0,0,0,84,0,0,0,0,0,0,0,0,80,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentN-LitaAgentPfIT.06dbde67,05Ra@1,0,[],0,122,0,0,0,62,0,80,80,80,39,80,41,0,61,9.988434612751007e-08,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentN-LitaAgentPfIT.06dbde67,03Gr@0,0,[],0,140,0,0,0,71,0,80,0,80,30,0,50,0,70,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentN-LitaAgentPfIT.06dbde67,04LCI@1,0,[],0,40,0,0,0,21,0,80,80,80,80,80,0,0,20,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentN-LitaAgentPfIT.06dbde67,00Li@0,0,[],0,40,0,0,0,21,0,80,0,80,80,0,0,0,20,6.00004568696022e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentN-LitaAgentPfIT.06dbde67,06Gr@1,0,[],0,158,0,0,0,80,0,80,80,80,21,80,59,0,79,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentN-LitaAgentPfIT.06dbde67,07Ra@1,0,[],0,128,0,0,0,65,0,80,80,80,36,80,44,2,64,9.988434612751007e-08,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-LitaAgentP7iC.021dc820,05Li@1,0,[],0,142,0,0,0,72,0,100,100,100,49,100,51,0,71,9.899958968162537e-06,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-LitaAgentP7iC.021dc820,09Ra@1,0,[],0,164,0,0,0,83,0,100,100,100,38,100,62,0,82,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-LitaAgentP7iC.021dc820,BUYER,0,[],0,240,0,0,0,126,0,0,0,0,0,0,0,0,120,1.0011717677116394e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-LitaAgentP7iC.021dc820,01Li@0,0,[],0,40,0,0,0,21,0,120,0,120,120,0,0,0,20,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-LitaAgentP7iC.021dc820,04Eq@0,0,[],0,210,0,0,0,106,0,120,0,120,35,0,85,0,105,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-LitaAgentP7iC.021dc820,SELLER,0,[],0,200,0,0,0,105,0,0,0,0,0,0,0,0,100,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-LitaAgentP7iC.021dc820,03Gr@0,0,[],0,206,0,0,0,104,0,120,0,120,37,0,83,0,103,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-LitaAgentP7iC.021dc820,07Eq@1,0,[],0,158,0,0,0,80,0,100,100,100,41,100,59,0,79,3.0011869966983795e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-LitaAgentP7iC.021dc820,00Li@0,0,[],0,208,0,0,0,105,0,120,0,120,36,0,84,0,104,8.00006091594696e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-LitaAgentP7iC.021dc820,06Gr@1,0,[],0,168,0,0,0,85,0,100,100,100,36,100,64,0,84,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-LitaAgentP7iC.021dc820,10Eq@1,0,[],0,120,0,0,0,61,0,100,100,100,60,100,40,0,60,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-LitaAgentP7iC.021dc820,08Ra@1,0,[],0,144,0,0,0,73,0,100,100,100,48,100,52,0,72,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-LitaAgentP7iC.021dc820,02Ra@0,0,[],0,192,0,0,0,97,0,120,0,120,44,0,76,0,96,1.9976869225502014e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-Msj7.035b8e2d,04Ra@0,0,[],0,170,0,0,0,86,0,120,0,120,55,0,65,0,85,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-Msj7.035b8e2d,03Eq@0,0,[],0,164,0,0,0,83,0,120,0,120,58,0,62,0,82,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-Msj7.035b8e2d,08Eq@1,0,[],0,144,0,0,0,73,0,100,100,100,48,100,52,0,72,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-Msj7.035b8e2d,06Li@1,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,9.988434612751007e-08,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-Msj7.035b8e2d,BUYER,0,[],0,240,0,0,0,126,0,0,0,0,0,0,0,0,120,9.988434612751007e-08,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-Msj7.035b8e2d,01Gr@0,0,[],0,186,0,0,0,94,0,120,0,120,47,0,73,0,93,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-Msj7.035b8e2d,SELLER,0,[],0,200,0,0,0,105,0,0,0,0,0,0,0,0,100,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-Msj7.035b8e2d,09Gr@1,0,[],0,212,0,0,0,107,0,100,100,100,14,100,86,0,106,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-Msj7.035b8e2d,07Eq@1,0,[],0,146,0,0,0,74,0,100,100,100,47,100,53,0,73,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-Msj7.035b8e2d,10Ra@1,0,[],0,160,0,0,0,81,0,100,100,100,40,100,60,0,80,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-Msj7.035b8e2d,00Li@0,0,[],0,120,0,0,0,61,0,120,0,120,80,0,40,0,60,6.998889148235321e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-Msj7.035b8e2d,05MAT@1,0,[],0,142,0,0,0,72,0,100,100,100,49,100,51,0,71,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentP-Msj7.035b8e2d,02Ra@0,0,[],0,164,0,0,0,83,0,120,0,120,58,0,62,0,82,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.075e0dd5,BUYER,0,[],0,160,0,0,0,84,0,0,0,0,0,0,0,0,80,1.0011717677116394e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.075e0dd5,02Eq@0,0,[],0,136,0,0,0,69,0,80,0,80,32,0,48,0,68,1.0011717677116394e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.075e0dd5,SELLER,0,[],0,160,0,0,0,84,0,0,0,0,0,0,0,0,80,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.075e0dd5,05Ra@1,0,[],0,142,0,0,0,72,0,80,80,80,28,80,51,0,71,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.075e0dd5,03Gr@0,0,[],0,144,0,0,0,73,0,80,0,80,28,0,52,7,72,1.0011717677116394e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.075e0dd5,04LYR@1,0,[],0,64,0,0,0,33,0,80,80,80,68,80,12,16,32,9.988434612751007e-08,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.075e0dd5,00Li@0,0,[],0,124,0,0,0,63,0,80,0,80,37,0,42,4,62,4.00003045797348e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.075e0dd5,06Gr@1,0,[],0,186,0,0,0,94,0,80,80,80,7,80,73,0,93,1.0011717677116394e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.075e0dd5,07Ra@1,0,[],0,146,0,0,0,74,0,80,80,80,27,80,53,0,73,1.0011717677116394e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.075e0dd5,01LCI@0,0,[],0,134,0,0,0,68,0,80,0,80,33,0,47,5,67,9.988434612751007e-08,0,[]
000220251128H130949687433kHMw_LitaAgentN-LitaAgentP-MPdT.087bcdc0,BUYER,0,[],0,160,0,0,0,84,0,0,0,0,0,0,0,0,80,3.0011869966983795e-07,0,[]
000220251128H130949687433kHMw_LitaAgentN-LitaAgentP-MPdT.087bcdc0,02Eq@0,0,[],0,122,0,0,0,62,0,80,0,80,39,0,41,1,61,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentN-LitaAgentP-MPdT.087bcdc0,SELLER,0,[],0,160,0,0,0,84,0,0,0,0,0,0,0,0,80,2.998858690261841e-07,0,[]
000220251128H130949687433kHMw_LitaAgentN-LitaAgentP-MPdT.087bcdc0,05Ra@1,0,[],0,128,0,0,0,65,0,80,80,80,36,80,44,0,64,2.998858690261841e-07,0,[]
000220251128H130949687433kHMw_LitaAgentN-LitaAgentP-MPdT.087bcdc0,03Gr@0,0,[],0,150,0,0,0,76,0,80,0,80,25,0,55,0,75,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentN-LitaAgentP-MPdT.087bcdc0,00Li@0,0,[],0,40,0,0,0,21,0,80,0,80,80,0,0,0,20,8.998904377222061e-07,0,[]
000220251128H130949687433kHMw_LitaAgentN-LitaAgentP-MPdT.087bcdc0,06Gr@1,0,[],0,158,0,0,0,80,0,80,80,80,21,80,59,0,79,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentN-LitaAgentP-MPdT.087bcdc0,07Ra@1,0,[],0,122,0,0,0,62,0,80,80,80,39,80,41,1,61,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentN-LitaAgentP-MPdT.087bcdc0,01MAT@0,0,[],0,136,0,0,0,69,0,80,0,80,32,0,48,0,68,2.998858690261841e-07,0,[]
000220251128H130949687433kHMw_LitaAgentN-LitaAgentP-MPdT.087bcdc0,04Li@1,0,[],0,40,0,0,0,21,0,80,80,80,80,80,0,0,20,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.06175875,00LYR@0,0,[],0,122,0,0,0,62,0,80,0,80,39,0,41,0,61,1.00000761449337e-06,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.06175875,BUYER,0,[],0,160,0,0,0,84,0,0,0,0,0,0,0,0,80,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.06175875,01Li@0,0,[],0,118,0,0,0,60,0,80,0,80,41,0,39,1,59,4.00003045797348e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.06175875,02Eq@0,0,[],0,116,0,0,0,59,0,80,0,80,42,0,38,0,58,3.0011869966983795e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.06175875,SELLER,0,[],0,160,0,0,0,84,0,0,0,0,0,0,0,0,80,3.0011869966983795e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.06175875,05Ra@1,0,[],0,132,0,0,0,67,0,80,80,80,34,80,46,0,66,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.06175875,03Gr@0,0,[],0,148,0,0,0,75,0,80,0,80,26,0,54,0,74,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.06175875,04LCI@1,0,[],0,40,0,0,0,21,0,80,80,80,80,80,0,0,20,2.998858690261841e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.06175875,06Gr@1,0,[],0,198,0,0,0,100,0,80,80,80,1,80,79,0,99,3.0011869966983795e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentCteh.06175875,07Ra@1,0,[],0,134,0,0,0,68,0,80,80,80,33,80,47,1,67,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPY1R.033f68a2,04Ra@0,0,[],0,172,0,0,0,87,0,120,0,120,54,0,66,0,86,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPY1R.033f68a2,03Eq@0,0,[],0,166,0,0,0,84,0,120,0,120,57,0,63,0,83,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPY1R.033f68a2,05LCI@1,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPY1R.033f68a2,08Eq@1,0,[],0,116,0,0,0,59,0,100,100,100,62,100,38,0,58,9.988434612751007e-08,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPY1R.033f68a2,06Li@1,0,[],0,144,0,0,0,73,0,100,100,100,48,100,52,0,72,9.988434612751007e-08,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPY1R.033f68a2,BUYER,0,[],0,240,0,0,0,126,0,0,0,0,0,0,0,0,120,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPY1R.033f68a2,01Gr@0,0,[],0,182,0,0,0,92,0,120,0,120,49,0,71,0,91,9.988434612751007e-08,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPY1R.033f68a2,SELLER,0,[],0,200,0,0,0,105,0,0,0,0,0,0,0,0,100,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPY1R.033f68a2,09Gr@1,0,[],0,190,0,0,0,96,0,100,100,100,25,100,75,0,95,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPY1R.033f68a2,07Eq@1,0,[],0,126,0,0,0,64,0,100,100,100,57,100,43,0,63,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPY1R.033f68a2,10Ra@1,0,[],0,140,0,0,0,71,0,100,100,100,50,100,50,0,70,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPY1R.033f68a2,00Li@0,0,[],0,40,0,0,0,21,0,120,0,120,120,0,0,0,20,7.00121745467186e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPY1R.033f68a2,02Ra@0,0,[],0,156,0,0,0,79,0,120,0,120,62,0,58,0,78,9.988434612751007e-08,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentP-MyM0.065277fe,00MAT@0,0,[],0,152,0,0,0,77,0,80,0,80,24,0,56,0,76,8.00006091594696e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentP-MyM0.065277fe,BUYER,0,[],0,160,0,0,0,84,0,0,0,0,0,0,0,0,80,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentP-MyM0.065277fe,01Li@0,0,[],0,40,0,0,0,21,0,80,0,80,80,0,0,0,20,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentP-MyM0.065277fe,02Eq@0,0,[],0,138,0,0,0,70,0,80,0,80,31,0,49,0,69,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentP-MyM0.065277fe,SELLER,0,[],0,160,0,0,0,84,0,0,0,0,0,0,0,0,80,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentP-MyM0.065277fe,05Ra@1,0,[],0,134,0,0,0,68,0,80,80,80,33,80,47,0,67,2.00001522898674e-07,0,[]
